10/01/24 00:00:09 - $GNGNS,210009.00,4440.8799,N,03747.6072,E,AA,09,01.0,052.4,24.8,,*68
10/01/24 00:00:09 - $GPRMC,210009.00,A,4440.8799,N,03747.6072,E,00.19,203.9,090124,,,A*55
10/01/24 00:00:09 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:09 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:10 - $GNGNS,210010.00,4440.8798,N,03747.6072,E,AA,09,01.0,052.4,24.8,,*61
10/01/24 00:00:10 - $GPRMC,210010.00,A,4440.8798,N,03747.6072,E,00.28,275.0,090124,,,A*56
10/01/24 00:00:10 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:10 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:10 - $GNGBS,210010.00,8.9,9.8,1.2,,,,*5E
10/01/24 00:00:10 - $GPGSV,4,1,13,08,28,311,25,10,76,215,25,15,18,044,22,16,29,230,22*79
10/01/24 00:00:11 - $GPGSV,4,2,13,18,35,082,24,21,08,283,00,23,62,053,25,26,11,210,00*7F
10/01/24 00:00:11 - $AIALR,246060,32,A,A,Heading lost/invalid*4E
10/01/24 00:00:11 - $GPGSV,4,3,13,32,18,163,21,33,17,242,00,37,36,202,00,39,37,197,00*71
10/01/24 00:00:11 - $GPGSV,4,4,13,40,36,156,00*48
10/01/24 00:00:11 - $GLGSV,3,1,09,68,44,044,33,69,61,139,35,70,10,190,00,74,05,244,20*6D
10/01/24 00:00:11 - $GLGSV,3,2,09,75,17,294,28,76,06,348,28,83,27,099,23,84,66,006,22*6B
10/01/24 00:00:11 - $GLGSV,3,3,09,85,20,307,30*54
10/01/24 00:00:11 - $GNGNS,210011.00,4440.8797,N,03747.6071,E,AA,09,01.0,052.4,24.8,,*6C
10/01/24 00:00:11 - $GPRMC,210011.00,A,4440.8797,N,03747.6071,E,00.12,231.4,090124,,,A*56
10/01/24 00:00:11 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:12 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:12 - $GNGNS,210012.00,4440.8796,N,03747.6069,E,AA,09,01.0,052.4,24.8,,*67
10/01/24 00:00:12 - $GPRMC,210012.00,A,4440.8796,N,03747.6069,E,00.28,222.6,090124,,,A*54
10/01/24 00:00:12 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:12 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:13 - $GNGNS,210013.00,4440.8795,N,03747.6068,E,AA,09,01.0,052.4,24.8,,*64
10/01/24 00:00:13 - $GPRMC,210013.00,A,4440.8795,N,03747.6068,E,00.34,138.1,090124,,,A*55
10/01/24 00:00:13 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:13 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:14 - $GNGNS,210014.00,4440.8793,N,03747.6067,E,AA,09,01.0,052.4,24.8,,*6A
10/01/24 00:00:14 - $GPRMC,210014.00,A,4440.8793,N,03747.6067,E,00.40,216.0,090124,,,A*56
10/01/24 00:00:14 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:14 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:15 - $GNGNS,210015.00,4440.8792,N,03747.6066,E,AA,09,01.0,052.4,24.8,,*6B
10/01/24 00:00:15 - $GPRMC,210015.00,A,4440.8792,N,03747.6066,E,00.12,114.3,090124,,,A*52
10/01/24 00:00:15 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:15 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:16 - $GNGNS,210016.00,4440.8792,N,03747.6066,E,AA,09,01.0,052.4,24.8,,*68
10/01/24 00:00:16 - $GPRMC,210016.00,A,4440.8792,N,03747.6066,E,00.17,135.9,090124,,,A*5D
10/01/24 00:00:16 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:16 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:17 - $AIVER,1,1,AI,TRA,,1,T600-01 SO,2.02.(Sep 24 2015),HWR-1*4F
10/01/24 00:00:17 - $AIVSD,37,0.0,2,,153500,29,11,0,0*74
10/01/24 00:00:17 - $AISSD,,TEST,0,0,0,0,0,GN*63
10/01/24 00:00:17 - $AISSD,,TEST,0,0,0,0,0,AI*62
10/01/24 00:00:17 - $AIVER,1,1,AI,TRA,,1,T600-01 SO,2.02.(Sep 24 2015),HWR-1*4F
10/01/24 00:00:17 - $GNGNS,210017.00,4440.8792,N,03747.6065,E,AA,09,01.0,052.4,24.8,,*6A
10/01/24 00:00:17 - $GPRMC,210017.00,A,4440.8792,N,03747.6065,E,00.08,271.8,090124,,,A*53
10/01/24 00:00:17 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:17 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:18 - $GNGNS,210018.00,4440.8792,N,03747.6067,E,AA,09,01.0,052.4,24.8,,*67
10/01/24 00:00:18 - $GPRMC,210018.00,A,4440.8792,N,03747.6067,E,00.30,107.4,090124,,,A*5B
10/01/24 00:00:18 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:18 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:19 - $GNGNS,210019.00,4440.8792,N,03747.6069,E,AA,09,01.0,052.4,24.8,,*68
10/01/24 00:00:19 - $GPRMC,210019.00,A,4440.8792,N,03747.6069,E,00.24,064.4,090124,,,A*55
10/01/24 00:00:19 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:19 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:20 - $GNGNS,210020.00,4440.8792,N,03747.6070,E,AA,09,01.0,052.4,24.8,,*6A
10/01/24 00:00:20 - $GPRMC,210020.00,A,4440.8792,N,03747.6070,E,00.57,323.5,090124,,,A*52
10/01/24 00:00:20 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:20 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:20 - $GNGBS,210020.00,8.7,9.7,1.2,,,,*5C
10/01/24 00:00:20 - $GPGSV,4,1,13,08,28,311,23,10,76,215,25,15,18,044,21,16,28,230,22*7D
10/01/24 00:00:21 - $GPGSV,4,2,13,18,35,082,25,21,08,283,00,23,62,053,26,26,11,210,00*7D
10/01/24 00:00:21 - $GPGSV,4,3,13,32,18,163,21,33,17,242,00,37,36,202,00,39,37,197,00*71
10/01/24 00:00:21 - $GPGSV,4,4,13,40,36,156,00*48
10/01/24 00:00:21 - $GLGSV,3,1,09,68,43,044,33,69,61,139,33,70,10,190,00,74,05,244,19*66
10/01/24 00:00:21 - $GLGSV,3,2,09,75,17,294,28,76,06,348,27,83,27,099,24,84,66,006,22*63
10/01/24 00:00:21 - $GLGSV,3,3,09,85,20,307,29*5C
10/01/24 00:00:21 - $GNGNS,210021.00,4440.8793,N,03747.6068,E,AA,09,01.0,052.4,24.8,,*63
10/01/24 00:00:21 - $GPRMC,210021.00,A,4440.8793,N,03747.6068,E,00.74,246.7,090124,,,A*5A
10/01/24 00:00:21 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:22 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:22 - $GNGNS,210022.00,4440.8792,N,03747.6066,E,AA,09,01.0,052.4,24.8,,*6F
10/01/24 00:00:22 - $GPRMC,210022.00,A,4440.8792,N,03747.6066,E,00.46,212.7,090124,,,A*56
10/01/24 00:00:22 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:22 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:23 - $GNGNS,210023.00,4440.8793,N,03747.6066,E,AA,09,01.0,052.4,24.8,,*6F
10/01/24 00:00:23 - $GPRMC,210023.00,A,4440.8793,N,03747.6066,E,00.88,018.5,090124,,,A*5E
10/01/24 00:00:23 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:23 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:24 - $GNGNS,210024.00,4440.8794,N,03747.6067,E,AA,09,01.0,052.4,24.8,,*6E
10/01/24 00:00:24 - $GPRMC,210024.00,A,4440.8794,N,03747.6067,E,00.23,062.1,090124,,,A*57
10/01/24 00:00:24 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:24 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:25 - $GNGNS,210025.00,4440.8795,N,03747.6067,E,AA,09,01.0,052.4,24.8,,*6E
10/01/24 00:00:25 - $GPRMC,210025.00,A,4440.8795,N,03747.6067,E,00.28,114.1,090124,,,A*5C
10/01/24 00:00:25 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:25 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:26 - $GNGNS,210026.00,4440.8794,N,03747.6068,E,AA,09,01.0,052.4,24.8,,*63
10/01/24 00:00:26 - $GPRMC,210026.00,A,4440.8794,N,03747.6068,E,00.82,184.0,090124,,,A*59
10/01/24 00:00:26 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:26 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:27 - $GNGNS,210027.00,4440.8793,N,03747.6067,E,AA,09,01.0,052.4,24.8,,*6A
10/01/24 00:00:27 - $GPRMC,210027.00,A,4440.8793,N,03747.6067,E,00.13,306.7,090124,,,A*57
10/01/24 00:00:27 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:27 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:28 - $GNGNS,210028.00,4440.8792,N,03747.6068,E,AA,09,01.0,052.4,24.8,,*6B
10/01/24 00:00:28 - $AIVER,1,1,AI,TRA,,1,T600-01 SO,2.02.(Sep 24 2015),HWR-1*4F
10/01/24 00:00:28 - $AIVSD,37,0.0,2,,153500,29,11,0,0*74
10/01/24 00:00:28 - $AISSD,,TEST,0,0,0,0,0,GN*63
10/01/24 00:00:28 - $AISSD,,TEST,0,0,0,0,0,AI*62
10/01/24 00:00:28 - $AIVER,1,1,AI,TRA,,1,T600-01 SO,2.02.(Sep 24 2015),HWR-1*4F
10/01/24 00:00:28 - $GPRMC,210028.00,A,4440.8792,N,03747.6068,E,00.57,047.8,090124,,,A*5F
10/01/24 00:00:28 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:28 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:29 - $GNGNS,210029.00,4440.8792,N,03747.6069,E,AA,09,01.0,052.4,24.8,,*6B
10/01/24 00:00:29 - $GPRMC,210029.00,A,4440.8792,N,03747.6069,E,00.12,141.5,090124,,,A*54
10/01/24 00:00:29 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:29 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:30 - $GNGNS,210030.00,4440.8791,N,03747.6069,E,AA,09,01.0,052.4,24.8,,*60
10/01/24 00:00:30 - $GPRMC,210030.00,A,4440.8791,N,03747.6069,E,00.16,006.9,090124,,,A*55
10/01/24 00:00:30 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:30 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:30 - $GNGBS,210030.00,9.1,9.1,1.2,,,,*5C
10/01/24 00:00:30 - $GPGSV,4,1,13,08,28,310,26,10,77,215,25,15,18,044,22,16,28,230,23*7A
10/01/24 00:00:31 - $GPGSV,4,2,13,18,35,082,24,21,08,283,00,23,62,053,26,26,10,210,00*7D
10/01/24 00:00:31 - $GPGSV,4,3,13,32,18,163,19,33,17,242,00,37,36,202,00,39,37,197,00*7A
10/01/24 00:00:31 - $GPGSV,4,4,13,40,36,156,00*48
10/01/24 00:00:31 - $GLGSV,3,1,09,68,43,044,34,69,61,139,34,70,10,190,00,74,05,244,18*67
10/01/24 00:00:31 - $GLGSV,3,2,09,75,17,293,28,76,06,348,27,83,27,099,24,84,66,007,21*66
10/01/24 00:00:31 - $GLGSV,3,3,09,85,20,307,30*54
10/01/24 00:00:31 - $GNGNS,210031.00,4440.8792,N,03747.6066,E,AA,09,01.0,052.4,24.8,,*6D
10/01/24 00:00:31 - $GPRMC,210031.00,A,4440.8792,N,03747.6066,E,01.40,271.9,090124,,,A*58
10/01/24 00:00:32 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:32 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:32 - $GNGNS,210032.00,4440.8792,N,03747.6061,E,AA,09,01.0,052.4,24.8,,*69
10/01/24 00:00:32 - $GPRMC,210032.00,A,4440.8792,N,03747.6061,E,00.29,292.2,090124,,,A*54
10/01/24 00:00:32 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:32 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:33 - $GNGNS,210033.00,4440.8792,N,03747.6059,E,AA,09,01.1,052.2,24.8,,*64
10/01/24 00:00:33 - $GPRMC,210033.00,A,4440.8792,N,03747.6059,E,00.43,121.7,090124,,,A*5C
10/01/24 00:00:33 - $GNGSA,A,3,10,18,16,23,,,,,,,,,01.9,01.1,01.6*1D
10/01/24 00:00:33 - $GNGSA,A,3,85,69,68,74,76,,,,,,,,01.9,01.1,01.6*1D
10/01/24 00:00:34 - $GNGNS,210034.00,4440.8791,N,03747.6059,E,AA,09,01.0,052.0,24.8,,*63
10/01/24 00:00:34 - $GPRMC,210034.00,A,4440.8791,N,03747.6059,E,00.08,196.4,090124,,,A*58
10/01/24 00:00:34 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:34 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:35 - $GNGNS,210035.00,4440.8792,N,03747.6059,E,AA,09,01.0,052.0,24.8,,*61
10/01/24 00:00:35 - $GPRMC,210035.00,A,4440.8792,N,03747.6059,E,00.30,154.0,090124,,,A*5B
10/01/24 00:00:35 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:35 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:36 - $GNGNS,210036.00,4440.8791,N,03747.6062,E,AA,09,01.1,052.1,24.8,,*69
10/01/24 00:00:36 - $GPRMC,210036.00,A,4440.8791,N,03747.6062,E,00.44,095.1,090124,,,A*5D
10/01/24 00:00:36 - $GNGSA,A,3,10,18,16,23,,,,,,,,,01.9,01.1,01.6*1D
10/01/24 00:00:36 - $GNGSA,A,3,85,69,68,74,76,,,,,,,,01.9,01.1,01.6*1D
10/01/24 00:00:37 - $GNGNS,210037.00,4440.8792,N,03747.6063,E,AA,09,01.1,052.3,24.8,,*68
10/01/24 00:00:37 - $GPRMC,210037.00,A,4440.8792,N,03747.6063,E,00.25,001.7,090124,,,A*52
10/01/24 00:00:37 - $GNGSA,A,3,10,18,16,23,,,,,,,,,01.9,01.1,01.6*1D
10/01/24 00:00:37 - $GNGSA,A,3,85,69,68,74,76,,,,,,,,01.9,01.1,01.6*1D
10/01/24 00:00:38 - $GNGNS,210038.00,4440.8794,N,03747.6062,E,AA,09,01.0,053.0,24.8,,*63
